updated_url,doi
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/03721,https://doi.org/10.3886/ICPSR03721.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/03722,https://doi.org/10.3886/ICPSR03722.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/03723,https://doi.org/10.3886/ICPSR03723.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/03724,https://doi.org/10.3886/ICPSR03724.v5
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/03726,https://doi.org/10.3886/ICPSR03726.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/03729,https://doi.org/10.3886/ICPSR03729.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/03730,https://doi.org/10.3886/ICPSR03730.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/03731,https://doi.org/10.3886/ICPSR03731.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04091,https://doi.org/10.3886/ICPSR04091.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04092,https://doi.org/10.3886/ICPSR04092.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04094,https://doi.org/10.3886/ICPSR04094.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04095,https://doi.org/10.3886/ICPSR04095.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04096,https://doi.org/10.3886/ICPSR04096.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04097,https://doi.org/10.3886/ICPSR04097.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04099,https://doi.org/10.3886/ICPSR04099.v4
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04101,https://doi.org/10.3886/ICPSR04101.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04102,https://doi.org/10.3886/ICPSR04102.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04107,https://doi.org/10.3886/ICPSR04107.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04108,https://doi.org/10.3886/ICPSR04108.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04110,https://doi.org/10.3886/ICPSR04110.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04112,https://doi.org/10.3886/ICPSR04112.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04113,https://doi.org/10.3886/ICPSR04113.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04116,https://doi.org/10.3886/ICPSR04116.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04054,https://doi.org/10.3886/ICPSR04054.v3
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04055,https://doi.org/10.3886/ICPSR04055.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04062,https://doi.org/10.3886/ICPSR04062.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04063,https://doi.org/10.3886/ICPSR04063.v3
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04066,https://doi.org/10.3886/ICPSR04066.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04067,https://doi.org/10.3886/ICPSR04067.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04068,https://doi.org/10.3886/ICPSR04068.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04069,https://doi.org/10.3886/ICPSR04069.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04070,https://doi.org/10.3886/ICPSR04070.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04071,https://doi.org/10.3886/ICPSR04071.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04072,https://doi.org/10.3886/ICPSR04072.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04074,https://doi.org/10.3886/ICPSR04074.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06960,https://doi.org/10.3886/ICPSR06960.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06985,https://doi.org/10.3886/ICPSR06985.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06996,https://doi.org/10.3886/ICPSR06996.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06999,https://doi.org/10.3886/ICPSR06999.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07002,https://doi.org/10.3886/ICPSR07002.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07010,https://doi.org/10.3886/ICPSR07010.v4
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07011,https://doi.org/10.3886/ICPSR07011.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07012,https://doi.org/10.3886/ICPSR07012.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07015,https://doi.org/10.3886/ICPSR07015.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07370,https://doi.org/10.3886/ICPSR07370.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07482,https://doi.org/10.3886/ICPSR07482.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07485,https://doi.org/10.3886/ICPSR07485.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07487,https://doi.org/10.3886/ICPSR07487.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07489,https://doi.org/10.3886/ICPSR07489.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07491,https://doi.org/10.3886/ICPSR07491.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07492,https://doi.org/10.3886/ICPSR07492.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07493,https://doi.org/10.3886/ICPSR07493.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07495,https://doi.org/10.3886/ICPSR07495.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07496,https://doi.org/10.3886/ICPSR07496.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07500,https://doi.org/10.3886/ICPSR07500.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07501,https://doi.org/10.3886/ICPSR07501.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07504,https://doi.org/10.3886/ICPSR07504.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07507,https://doi.org/10.3886/ICPSR07507.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07510,https://doi.org/10.3886/ICPSR07510.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07511,https://doi.org/10.3886/ICPSR07511.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07512,https://doi.org/10.3886/ICPSR07512.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07515,https://doi.org/10.3886/ICPSR07515.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07516,https://doi.org/10.3886/ICPSR07516.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07517,https://doi.org/10.3886/ICPSR07517.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07518,https://doi.org/10.3886/ICPSR07518.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07519,https://doi.org/10.3886/ICPSR07519.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07520,https://doi.org/10.3886/ICPSR07520.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07522,https://doi.org/10.3886/ICPSR07522.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07523,https://doi.org/10.3886/ICPSR07523.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07524,https://doi.org/10.3886/ICPSR07524.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07525,https://doi.org/10.3886/ICPSR07525.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07528,https://doi.org/10.3886/ICPSR07528.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07529,https://doi.org/10.3886/ICPSR07529.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07439,https://doi.org/10.3886/ICPSR07439.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07440,https://doi.org/10.3886/ICPSR07440.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07443,https://doi.org/10.3886/ICPSR07443.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07445,https://doi.org/10.3886/ICPSR07445.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07448,https://doi.org/10.3886/ICPSR07448.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07449,https://doi.org/10.3886/ICPSR07449.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07450,https://doi.org/10.3886/ICPSR07450.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07451,https://doi.org/10.3886/ICPSR07451.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07452,https://doi.org/10.3886/ICPSR07452.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07453,https://doi.org/10.3886/ICPSR07453.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07454,https://doi.org/10.3886/ICPSR07454.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07455,https://doi.org/10.3886/ICPSR07455.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07473,https://doi.org/10.3886/ICPSR07473.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07475,https://doi.org/10.3886/ICPSR07475.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07477,https://doi.org/10.3886/ICPSR07477.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07478,https://doi.org/10.3886/ICPSR07478.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07479,https://doi.org/10.3886/ICPSR07479.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07480,https://doi.org/10.3886/ICPSR07480.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07481,https://doi.org/10.3886/ICPSR07481.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06232,https://doi.org/10.3886/ICPSR06232.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06238,https://doi.org/10.3886/ICPSR06238.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06239,https://doi.org/10.3886/ICPSR06239.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06241,https://doi.org/10.3886/ICPSR06241.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06250,https://doi.org/10.3886/ICPSR06250.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06252,https://doi.org/10.3886/ICPSR06252.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06257,https://doi.org/10.3886/ICPSR06257.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06258,https://doi.org/10.3886/ICPSR06258.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06259,https://doi.org/10.3886/ICPSR06259.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06264,https://doi.org/10.3886/ICPSR06264.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06269,https://doi.org/10.3886/ICPSR06269.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06270,https://doi.org/10.3886/ICPSR06270.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07604,https://doi.org/10.3886/ICPSR07604.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07607,https://doi.org/10.3886/ICPSR07607.v3
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07612,https://doi.org/10.3886/ICPSR07612.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07616,https://doi.org/10.3886/ICPSR07616.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07623,https://doi.org/10.3886/ICPSR07623.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07624,https://doi.org/10.3886/ICPSR07624.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07626,https://doi.org/10.3886/ICPSR07626.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07628,https://doi.org/10.3886/ICPSR07628.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07632,https://doi.org/10.3886/ICPSR07632.v4
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07639,https://doi.org/10.3886/ICPSR07639.v3
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07640,https://doi.org/10.3886/ICPSR07640.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07641,https://doi.org/10.3886/ICPSR07641.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07643,https://doi.org/10.3886/ICPSR07643.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07645,https://doi.org/10.3886/ICPSR07645.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07647,https://doi.org/10.3886/ICPSR07647.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07652,https://doi.org/10.3886/ICPSR07652.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07655,https://doi.org/10.3886/ICPSR07655.v4
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07656,https://doi.org/10.3886/ICPSR07656.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07575,https://doi.org/10.3886/ICPSR07575.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07576,https://doi.org/10.3886/ICPSR07576.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07577,https://doi.org/10.3886/ICPSR07577.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07582,https://doi.org/10.3886/ICPSR07582.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07583,https://doi.org/10.3886/ICPSR07583.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07584,https://doi.org/10.3886/ICPSR07584.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07585,https://doi.org/10.3886/ICPSR07585.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07586,https://doi.org/10.3886/ICPSR07586.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07589,https://doi.org/10.3886/ICPSR07589.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07590,https://doi.org/10.3886/ICPSR07590.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07552,https://doi.org/10.3886/ICPSR07552.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07553,https://doi.org/10.3886/ICPSR07553.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07555,https://doi.org/10.3886/ICPSR07555.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07556,https://doi.org/10.3886/ICPSR07556.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07558,https://doi.org/10.3886/ICPSR07558.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07561,https://doi.org/10.3886/ICPSR07561.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07568,https://doi.org/10.3886/ICPSR07568.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07570,https://doi.org/10.3886/ICPSR07570.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07573,https://doi.org/10.3886/ICPSR07573.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/07574,https://doi.org/10.3886/ICPSR07574.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06069,https://doi.org/10.3886/ICPSR06069.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06072,https://doi.org/10.3886/ICPSR06072.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06073,https://doi.org/10.3886/ICPSR06073.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06074,https://doi.org/10.3886/ICPSR06074.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06075,https://doi.org/10.3886/ICPSR06075.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06076,https://doi.org/10.3886/ICPSR06076.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06078,https://doi.org/10.3886/ICPSR06078.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06080,https://doi.org/10.3886/ICPSR06080.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06081,https://doi.org/10.3886/ICPSR06081.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06082,https://doi.org/10.3886/ICPSR06082.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06083,https://doi.org/10.3886/ICPSR06083.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06084,https://doi.org/10.3886/ICPSR06084.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06085,https://doi.org/10.3886/ICPSR06085.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06086,https://doi.org/10.3886/ICPSR06086.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06088,https://doi.org/10.3886/ICPSR06088.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06089,https://doi.org/10.3886/ICPSR06089.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06090,https://doi.org/10.3886/ICPSR06090.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06091,https://doi.org/10.3886/ICPSR06091.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06092,https://doi.org/10.3886/ICPSR06092.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06093,https://doi.org/10.3886/ICPSR06093.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06094,https://doi.org/10.3886/ICPSR06094.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06095,https://doi.org/10.3886/ICPSR06095.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06097,https://doi.org/10.3886/ICPSR06097.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06098,https://doi.org/10.3886/ICPSR06098.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06104,https://doi.org/10.3886/ICPSR06104.v4
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06105,https://doi.org/10.3886/ICPSR06105.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06106,https://doi.org/10.3886/ICPSR06106.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06107,https://doi.org/10.3886/ICPSR06107.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06108,https://doi.org/10.3886/ICPSR06108.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06109,https://doi.org/10.3886/ICPSR06109.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06111,https://doi.org/10.3886/ICPSR06111.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06125,https://doi.org/10.3886/ICPSR06125.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06128,https://doi.org/10.3886/ICPSR06128.v3
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06133,https://doi.org/10.3886/ICPSR06133.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06136,https://doi.org/10.3886/ICPSR06136.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06143,https://doi.org/10.3886/ICPSR06143.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06439,https://doi.org/10.3886/ICPSR06439.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06449,https://doi.org/10.3886/ICPSR06449.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06456,https://doi.org/10.3886/ICPSR06456.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06466,https://doi.org/10.3886/ICPSR06466.v3
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06487,https://doi.org/10.3886/ICPSR06487.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06491,https://doi.org/10.3886/ICPSR06491.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06501,https://doi.org/10.3886/ICPSR06501.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06502,https://doi.org/10.3886/ICPSR06502.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06503,https://doi.org/10.3886/ICPSR06503.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06507,https://doi.org/10.3886/ICPSR06507.v3
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06509,https://doi.org/10.3886/ICPSR06509.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06511,https://doi.org/10.3886/ICPSR06511.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06514,https://doi.org/10.3886/ICPSR06514.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06517,https://doi.org/10.3886/ICPSR06517.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06522,https://doi.org/10.3886/ICPSR06522.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06526,https://doi.org/10.3886/ICPSR06526.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06534,https://doi.org/10.3886/ICPSR06534.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06170,https://doi.org/10.3886/ICPSR06170.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06175,https://doi.org/10.3886/ICPSR06175.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06176,https://doi.org/10.3886/ICPSR06176.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06177,https://doi.org/10.3886/ICPSR06177.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06178,https://doi.org/10.3886/ICPSR06178.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06179,https://doi.org/10.3886/ICPSR06179.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06180,https://doi.org/10.3886/ICPSR06180.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06181,https://doi.org/10.3886/ICPSR06181.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06182,https://doi.org/10.3886/ICPSR06182.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06183,https://doi.org/10.3886/ICPSR06183.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06184,https://doi.org/10.3886/ICPSR06184.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06185,https://doi.org/10.3886/ICPSR06185.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06191,https://doi.org/10.3886/ICPSR06191.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06194,https://doi.org/10.3886/ICPSR06194.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06195,https://doi.org/10.3886/ICPSR06195.v4
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06197,https://doi.org/10.3886/ICPSR06197.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06198,https://doi.org/10.3886/ICPSR06198.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06200,https://doi.org/10.3886/ICPSR06200.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06201,https://doi.org/10.3886/ICPSR06201.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06202,https://doi.org/10.3886/ICPSR06202.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06204,https://doi.org/10.3886/ICPSR06204.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06205,https://doi.org/10.3886/ICPSR06205.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06206,https://doi.org/10.3886/ICPSR06206.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06207,https://doi.org/10.3886/ICPSR06207.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06208,https://doi.org/10.3886/ICPSR06208.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06227,https://doi.org/10.3886/ICPSR06227.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/06230,https://doi.org/10.3886/ICPSR06230.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04667,https://doi.org/10.3886/ICPSR04667.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04668,https://doi.org/10.3886/ICPSR04668.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04669,https://doi.org/10.3886/ICPSR04669.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04671,https://doi.org/10.3886/ICPSR04671.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04676,https://doi.org/10.3886/ICPSR04676.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04679,https://doi.org/10.3886/ICPSR04679.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04682,https://doi.org/10.3886/ICPSR04682.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04685,https://doi.org/10.3886/ICPSR04685.v4
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04686,https://doi.org/10.3886/ICPSR04686.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04688,https://doi.org/10.3886/ICPSR04688.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04689,https://doi.org/10.3886/ICPSR04689.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04690,https://doi.org/10.3886/ICPSR04690.v9
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04696,https://doi.org/10.3886/ICPSR04696.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04698,https://doi.org/10.3886/ICPSR04698.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04699,https://doi.org/10.3886/ICPSR04699.v3
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04700,https://doi.org/10.3886/ICPSR04700.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04701,https://doi.org/10.3886/ICPSR04701.v7
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04703,https://doi.org/10.3886/ICPSR04703.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04704,https://doi.org/10.3886/ICPSR04704.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04706,https://doi.org/10.3886/ICPSR04706.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04707,https://doi.org/10.3886/ICPSR04707.v1
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04708,https://doi.org/10.3886/ICPSR04708.v2
https://www.icpsr.umich.edu/icpsrweb/ICPSR/studies/04712,https://doi.org/10.3886/ICPSR04712.v2
